ID	popLabel	validGT	missGTAdj	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	pc11	pc12	pc13	pc14	pc15	pc16	pc17	pc18	pc19	pc20
LUN339	LUN339	168595	1.0000	-1341.072	4536.881	-27.735	-1993.484	666.738	-480.702	-645.699	-1766.391	-1421.819	2206.324	2369.051	-3371.505	925.687	2725.360	-1685.118	-2308.943	-1671.198	2450.609	-223.629	-905.547
LUN340	LUN340	168595	1.0000	12127.995	-14017.734	-17995.473	5242.330	-6309.989	2174.313	-641.718	-1935.084	1812.893	-691.022	4401.943	3654.471	-2566.821	3771.672	-1047.796	2337.070	-3602.673	614.256	386.643	1490.617
LUN341	LUN341	168595	1.0000	7309.211	5962.171	4741.670	5151.931	4344.510	1225.561	-3152.201	-2595.436	4810.070	739.119	399.401	3890.747	1046.470	1525.359	-894.957	-2888.568	-4950.988	2325.771	-2220.518	-670.129
LUN342	LUN342	168595	1.0000	8773.027	4209.586	3401.984	3369.150	4871.998	350.419	-1153.337	-1118.484	2514.142	-1814.236	-4158.672	3329.534	2731.739	1148.800	-2020.960	448.858	1563.126	-1178.678	-1206.178	3482.833
LUN343	LUN343	168595	1.0000	4962.916	6191.411	1405.254	-654.984	4501.148	-4345.547	-2623.846	-2461.259	-314.026	-855.746	-453.084	-2887.583	4291.203	1730.240	-2146.682	3806.015	-1678.178	390.630	-1676.264	1252.721
LUN344	LUN344	168595	1.0000	8374.179	3842.457	3490.103	5896.717	3253.743	-3513.841	2339.121	-6964.452	609.142	5270.519	2110.524	3223.328	-3846.413	533.552	-898.114	-1139.309	1012.127	2244.522	-3168.166	-2415.764
LUN345	LUN345	168595	1.0000	2281.657	4715.687	1133.883	1105.703	-6236.993	-977.364	932.328	-438.949	-1865.032	4376.365	3256.181	-32.508	5378.955	-4351.271	-985.271	-2786.443	182.301	-3268.192	-3651.971	5454.593
LUN346	LUN346	168595	1.0000	7236.618	3870.366	5084.011	2352.576	-3483.996	-248.029	423.319	1713.890	-1204.251	-1981.457	-1412.821	280.171	-2593.045	-2918.019	-2745.245	679.425	-226.757	1679.870	-1170.885	424.254
LUN347	LUN347	168595	1.0000	14269.336	2286.913	3468.515	3079.941	9250.723	-1883.823	-2785.383	7266.626	-1418.185	-6753.933	-968.236	-1970.250	-349.952	-1835.951	-1340.336	7814.344	3245.805	-761.266	-4301.983	-2947.597
LUN348	LUN348	168595	1.0000	-160.948	7713.570	-141.748	-2573.594	-12086.287	-400.287	2089.097	2380.545	1252.929	422.298	-5494.754	1288.781	3044.526	-6487.688	278.499	-1896.801	1778.027	-4476.169	2208.004	-3655.051
LUN349	LUN349	168595	1.0000	1692.142	4540.625	1984.571	-1175.681	1933.314	-1917.024	159.540	-551.554	-2524.080	-4138.755	-703.535	-155.722	-1605.324	2145.521	-1350.292	-1685.506	-955.844	-391.680	-6573.445	2409.084
LUN350	LUN350	168595	1.0000	-173.799	5890.766	583.925	-1214.615	-1488.008	-2056.827	2201.034	-1247.798	-2499.993	441.784	3219.340	-2070.690	-731.538	-2763.250	863.719	1655.292	2100.906	632.695	-863.889	-3171.866
LUN351	LUN351	168595	1.0000	8244.681	-681.424	1257.467	3331.414	2313.531	2029.579	-2305.171	4060.514	2189.027	-1578.162	-2369.629	2433.973	-1389.410	4062.374	23.300	-638.213	-414.206	-1907.159	1601.923	102.185
LUN352	LUN352	168595	1.0000	6254.956	5691.199	1648.036	3578.355	2329.354	-1177.063	-1892.156	3176.738	2797.922	289.392	1649.939	5072.529	1586.240	-2067.633	-1424.324	-2792.388	-3406.985	1267.210	2928.960	-207.379
LUN353	LUN353	168595	1.0000	8142.705	2973.817	1499.871	2136.259	-1027.123	-2778.633	-727.812	4645.894	231.376	-2709.237	2929.296	-1539.274	4544.865	731.561	-4155.026	-705.171	493.659	2410.535	-1178.612	-230.683
LUN354	LUN354	168595	1.0000	7816.704	1742.079	1394.169	2590.484	4056.233	-1885.976	-4997.740	3518.236	-4318.496	2023.310	2086.024	-4530.262	2872.987	326.087	1962.365	1113.871	5064.315	-683.518	-4514.017	-3472.055
LUN355	LUN355	168595	1.0000	-976.158	4562.433	-1395.617	-4282.674	243.481	2172.208	96.877	-1615.040	-3000.031	1158.645	-4280.171	-275.043	613.874	1609.441	-210.736	182.807	5812.796	-3042.833	38.935	1194.941
LUN356	LUN356	168595	1.0000	6830.321	4295.735	2539.802	699.060	5299.510	-5835.435	-3466.139	-1237.053	102.399	1606.387	-5220.359	-3278.284	262.697	-3812.111	-1455.445	-4658.089	-207.365	-4114.784	-1857.969	-1330.061
LUN357	LUN357	168595	1.0000	5375.167	6166.562	361.052	55.545	-8512.445	719.370	239.403	813.268	1021.981	29.192	-151.492	-3379.760	-183.882	1218.152	-456.099	3787.188	-2014.079	594.409	864.285	-424.722
LUN358	LUN358	168595	1.0000	7905.346	5221.164	4883.685	2755.069	2004.041	-5323.056	678.548	-3862.802	5598.656	3837.117	-2266.609	32.221	-4013.631	1595.763	2050.473	12.811	710.047	512.642	-3750.410	3093.448
LUN359	LUN359	168595	1.0000	6939.673	3545.524	5215.936	4999.278	3423.930	2850.946	205.063	3739.162	-3683.446	1129.703	-154.731	-958.093	775.278	4198.993	3769.674	1858.802	124.898	-1847.673	-1084.880	3370.443
LUN360	LUN360	168595	1.0000	4573.883	3777.434	1276.036	1310.317	753.091	-4169.862	-1700.823	-1254.436	1137.489	1298.613	-1261.816	364.052	-522.152	-2779.856	-1445.002	-3643.974	-1089.186	-2769.768	3432.262	1335.988
LUN361	LUN361	168595	1.0000	9932.745	-732.445	-2650.193	2586.197	4223.880	-2808.728	-2299.271	-3540.946	51.790	1661.535	1074.008	3819.799	-960.031	1363.503	-1332.274	-5362.053	-2309.061	4671.903	2142.402	6311.934
LUN362	LUN362	168595	1.0000	7876.092	2941.851	1396.812	2810.337	3002.859	-3638.913	2802.922	1990.083	24.074	3775.348	-3331.262	-783.327	1383.497	1432.182	-1072.470	281.852	-4435.280	-115.426	-731.962	2680.318
LUN363	LUN363	168595	1.0000	8189.989	3312.216	-1624.713	1578.951	4770.879	705.262	-1085.284	4263.148	-2629.831	1108.601	-2560.168	-1270.804	-2887.654	3591.546	1212.120	598.385	1227.851	3512.454	-281.848	-1387.889
LUN364	LUN364	168595	1.0000	12443.142	2503.510	1176.615	4129.869	4675.184	-385.037	-1188.842	4885.932	2126.363	-2028.173	-1339.900	4067.935	2652.959	-5129.645	1597.053	4136.835	4618.066	-56.991	-3246.197	-1381.361
LUN365	LUN365	168595	1.0000	9511.654	1175.304	-244.678	4014.227	6300.471	-84.772	-3716.259	1305.835	2028.854	258.011	1117.206	1649.804	-770.987	1783.938	-458.066	1576.499	48.922	-819.460	-2297.131	4002.336
LUN367	LUN367	168595	1.0000	11104.633	2549.637	1847.098	452.502	556.424	-1576.016	-2347.885	6261.719	-1615.347	2127.493	-878.323	-69.524	-4299.056	126.603	-1615.814	-191.552	-2693.548	1211.248	3261.140	-457.220
LUN368	LUN368	168595	1.0000	10515.541	2475.766	2453.813	4216.067	5248.394	-1311.097	-646.712	414.474	798.388	-2964.166	-5380.474	2864.610	-88.695	505.215	-3651.274	606.678	-1896.054	-162.892	-902.133	5892.469
LUN369	LUN369	168595	1.0000	10989.211	284.651	2603.516	4373.030	5484.984	-289.112	-1443.868	3865.213	1628.968	2855.754	1081.600	-772.700	737.848	649.260	880.309	1204.753	5645.926	2629.989	-1499.840	2568.256
LUN370	LUN370	168595	1.0000	7164.942	-180.139	-4097.339	4443.897	1969.797	380.124	800.050	2272.776	3130.915	166.035	-531.093	-4012.153	256.093	1694.977	5491.132	4646.329	-1419.742	-238.958	-2379.697	-2873.781
LUN373	LUN373	168595	1.0000	6880.598	-1968.579	-4649.616	3299.077	1178.375	-2396.616	-2087.645	-4752.387	-1123.088	-1918.807	-4231.974	1308.739	1537.403	1468.755	-4402.373	1971.379	-3965.600	-4050.040	-561.629	1521.979
LUN374	LUN374	168595	1.0000	11014.620	1119.888	1779.515	3056.744	3773.997	-1224.598	-940.021	4308.801	-1694.244	-1006.313	2171.747	-3027.660	-1875.170	2508.256	2682.970	5576.445	3750.568	1037.136	-338.489	-1138.864
LUN375	LUN375	168595	1.0000	7914.908	3881.141	3342.709	2727.692	2598.909	-3001.595	-2013.722	-3557.018	4666.913	-1076.652	-1995.297	-1317.373	-1143.141	-2329.904	4230.274	980.495	5218.992	-3545.429	-812.538	-1858.479
LUN376	LUN376	168595	1.0000	4719.446	4025.811	2229.977	2057.437	2856.834	-3753.812	-1758.096	4895.448	1964.615	-3884.515	-837.233	616.532	922.561	2674.044	2629.667	323.382	1469.920	2586.415	-1516.550	-212.296
LUN377	LUN377	168595	1.0000	9316.716	4563.588	3302.287	4342.169	4447.812	-5339.293	-2378.931	2511.543	3509.474	1616.225	-3844.556	4668.382	-5252.667	-358.514	1722.233	308.378	5150.488	-160.485	-2735.133	7251.880
LUN378	LUN378	168595	1.0000	12871.142	1474.016	2821.546	5653.831	4711.551	-1752.360	-852.829	5010.131	1180.863	-3454.565	4762.331	3079.830	1546.481	-1684.888	-2541.102	3028.726	-1909.047	-2482.167	-371.527	-1031.819
LUN379	LUN379	168595	1.0000	6638.977	1787.979	1869.428	1651.171	4244.860	-3212.772	685.437	-1960.372	1104.154	2149.460	-6853.855	4146.347	1320.268	609.159	246.802	-3883.487	-406.190	2640.537	-2289.454	-435.087
LUN380	LUN380	168595	1.0000	9013.701	1799.381	1575.508	3704.254	3871.012	-1272.016	-3972.203	1686.942	-1327.082	-604.235	3023.157	2142.370	-2473.385	1295.794	3675.480	272.491	3849.476	-49.043	56.451	1503.412
LUN381	LUN381	168595	1.0000	9111.248	1335.705	2244.373	3405.933	3879.127	1362.510	-2797.908	3452.458	428.538	-2719.153	-1837.965	1583.963	328.208	-268.071	3229.021	-2597.348	1721.936	458.165	-1978.558	4088.793
LUN382	LUN382	168595	1.0000	1683.988	5488.960	2668.176	599.009	2130.650	-1.096	243.669	-2483.080	1251.419	-1505.399	-379.600	-3014.808	-977.095	-3180.196	-293.334	-1597.531	-1414.758	-1225.843	-5116.661	-387.588
LUN383	LUN383	168595	1.0000	9532.638	3043.753	5061.774	1857.317	3886.034	345.058	-524.381	1435.810	-2332.931	-4183.200	1213.804	-1142.080	-2712.270	-1331.985	2663.932	2646.954	1591.671	1556.493	-162.422	66.069
LUN384	LUN384	168595	1.0000	5836.424	1919.396	2749.634	1806.444	4810.565	-6527.593	-1862.929	1309.925	-673.284	1065.884	189.459	2759.152	1800.501	731.854	1014.079	4788.946	2149.710	-3217.199	-614.952	738.933
LUN385	LUN385	168595	1.0000	9732.299	3069.793	4158.546	2660.150	7580.594	-3168.814	-2079.105	1031.634	2536.008	383.985	1634.457	231.635	3078.455	2675.641	6610.125	1975.828	393.992	3485.256	-2545.959	4026.498
LUN386	LUN386	168595	1.0000	10569.216	6542.708	2927.307	1858.834	1918.365	-7667.390	-1286.668	-7963.475	812.900	2617.150	-3472.714	1238.197	-82.564	-1043.910	1336.582	-74.127	3659.977	980.959	1229.440	-4807.285
LUN387	LUN387	168595	1.0000	7974.147	2680.945	1583.836	3573.877	4106.536	71.475	-1716.570	-3603.404	-3611.977	2237.940	598.012	530.229	-428.963	887.399	4874.965	-1146.352	-1883.084	1105.851	-17.177	3444.886
LUN388	LUN388	168595	1.0000	6865.325	-1271.103	-1882.213	3156.045	2795.051	525.995	22.164	2910.448	-204.524	-2547.087	3540.891	-352.907	-1739.242	331.026	-4037.070	-2050.539	3241.945	-1604.459	-1543.097	-3494.951
LUN389	LUN389	168595	1.0000	8861.993	2987.442	1549.574	873.955	2714.328	-2856.256	-249.719	-557.411	2029.248	2721.655	344.968	-2364.901	-3818.386	1596.654	1563.652	907.694	3413.206	2908.076	-2647.000	-3183.847
LUN390	LUN390	168595	1.0000	9990.226	-3215.561	-2127.462	3910.399	-1144.776	-929.003	1452.321	-247.180	5662.675	2223.190	-137.230	2185.070	-621.264	4166.948	1461.821	-1810.958	-3098.379	-6544.446	-4591.179	-3184.900
LUN391	LUN391	168595	1.0000	14799.514	1477.991	6999.643	5493.838	8550.608	7145.352	-2332.691	13662.236	-3965.676	-2318.767	1823.256	-221.725	1191.318	658.323	627.795	-430.873	2280.454	-5173.497	10.373	1877.063
LUN392	LUN392	168595	1.0000	7523.579	-2655.229	372.097	2664.171	3206.750	2051.424	936.752	2477.928	2121.080	-3434.375	-866.452	875.744	-3424.177	-2286.789	-4042.233	-991.220	-1356.666	-2113.915	-4253.282	-3303.906
LUN393	LUN393	168595	1.0000	9168.995	3943.129	2392.832	2325.109	4648.184	-908.636	-2075.911	7410.925	-4312.441	-2050.399	-898.663	-383.963	2756.194	1516.741	-6224.211	1962.199	1001.964	1946.821	-2854.786	372.697
LUN394	LUN394	168595	1.0000	6562.519	5816.319	772.492	1937.251	4542.583	1483.381	2474.584	-1367.990	-279.588	-2420.251	-2755.889	-2693.368	2941.543	-77.771	-5175.854	-966.522	-1154.814	2919.568	-1137.098	-1353.628
LUN395	LUN395	168595	1.0000	9636.605	2726.676	5285.996	3708.484	4716.721	-4973.013	-478.719	-516.049	2009.894	340.782	-160.971	2886.694	-2355.231	4903.440	-1015.131	5082.327	608.688	-712.735	-8640.559	887.497
LUN396	LUN396	168595	1.0000	7145.880	-264.477	1994.266	2131.223	3239.966	1240.595	-1102.548	-2165.355	1236.324	-440.548	2540.797	130.168	-1338.605	983.554	-329.983	1802.563	655.486	1391.488	-241.017	-3490.663
LUN397	LUN397	168595	1.0000	3060.130	4051.659	3198.360	1500.715	2315.888	-1540.441	-1275.816	-1427.308	6176.779	-481.435	2710.944	4312.131	1355.065	4219.652	2174.846	781.712	6969.491	-3711.899	-727.652	-1849.589
LUN398	LUN398	168595	1.0000	5165.252	-2169.533	-8532.685	2763.230	-338.223	-2303.610	-594.431	1264.547	1454.350	-2494.812	1760.469	1362.247	1400.186	1934.602	319.133	-560.745	-201.079	980.437	5349.932	97.186
LUN399	LUN399	168595	1.0000	6027.557	-4485.162	-5647.383	1514.103	-659.079	823.130	1837.554	-3480.659	5201.775	-1866.264	3829.791	2960.364	-983.945	-1710.751	274.616	-6339.857	-288.429	-3907.558	308.225	-2038.749
LUN400	LUN400	168595	1.0000	10050.373	40.567	2097.546	2567.101	-7718.013	-3121.245	1766.446	2401.702	2431.370	-1770.954	-46.783	-758.937	1200.810	-1188.502	-2422.033	-5968.202	3054.930	-193.199	3891.907	-904.211
LUN401	LUN401	168595	1.0000	7573.449	-561.971	-1024.687	1227.673	4372.517	-2597.149	-854.815	455.699	1042.644	-2846.985	-1372.281	-1585.653	-1421.943	-1312.351	-676.004	34.174	-4863.119	-3893.175	-6569.778	2164.870
LUN402	LUN402	168595	1.0000	9483.251	2570.632	2479.319	3210.924	4145.677	-2127.031	-1049.142	4168.905	1459.555	-1135.484	466.190	-2779.904	-1540.735	441.376	-1774.850	-1138.234	-438.379	3292.575	-2351.611	3431.387
LUN403	LUN403	168595	1.0000	11577.437	3352.306	1679.747	2882.382	6192.535	77.472	-2015.058	3013.318	-1028.963	-3071.529	-1279.135	-972.676	-3303.296	-2784.746	1125.135	57.385	3109.604	5805.894	-607.212	135.998
LUN404	LUN404	168595	1.0000	9153.234	616.828	3293.778	2086.456	4412.612	-461.203	-3634.016	-1865.160	1084.019	3712.277	-105.426	-702.062	2188.790	3486.989	1080.940	398.123	-109.412	-1041.540	-1094.163	-1318.968
LUN405	LUN405	168595	1.0000	2908.383	4010.442	3315.535	229.153	3193.819	-978.612	559.189	-2391.889	-400.015	-1813.900	-337.257	-3184.984	-2522.776	-2208.377	7220.836	1692.223	-639.833	909.921	-478.869	957.399
LUN406	LUN406	168595	1.0000	3590.400	3465.930	879.930	1027.580	3306.553	-4072.647	-291.904	1011.369	1509.694	4199.747	-1065.017	2048.248	1443.907	796.389	-2262.710	-895.004	2942.266	-128.280	-2131.728	-4147.778
LUN407	LUN407	168595	1.0000	11837.836	2414.423	1521.377	2606.573	8404.310	-4475.555	1056.132	5164.716	1431.137	-1517.757	4963.291	4240.921	1198.703	3312.333	165.057	-1908.796	3208.686	-2217.816	1055.555	1508.082
LUN408	LUN408	168595	1.0000	9390.758	4090.343	3782.516	7658.716	4172.051	-1496.314	-2189.134	-697.005	5797.501	-176.615	-4186.497	4015.580	2026.766	-2431.259	504.648	2216.107	2571.233	913.010	2385.175	800.796
LUN409	LUN409	168595	1.0000	8348.995	1899.010	167.735	2869.420	2439.127	717.955	1209.819	-2193.460	-3393.626	-2119.759	2724.366	1207.871	-3392.914	-159.663	1438.955	-3655.028	4973.634	2106.851	-1199.352	-1219.286
LUN410	LUN410	168595	1.0000	8293.607	4304.020	290.339	3111.659	1421.215	-2853.483	271.711	2315.788	-1269.966	-938.010	-548.468	3091.334	2262.767	271.167	-755.195	690.021	316.797	-1140.794	-2782.473	-1732.629
LUN411	LUN411	168595	1.0000	9325.764	1908.106	-543.719	5563.180	3829.089	-1838.816	922.000	3962.749	3409.867	-566.693	3414.237	2423.072	1212.179	4122.786	51.816	4012.319	2341.682	1292.532	1812.886	-1942.551
LUN412	LUN412	168595	1.0000	295.719	4458.396	1305.592	-2473.044	729.664	-726.556	1454.171	-2153.355	-2630.083	2215.333	1220.198	-3010.498	-86.553	-3070.473	-2070.470	-1524.669	22.891	-586.979	2325.331	125.921
LUN413	LUN413	168595	1.0000	8642.690	2189.154	2942.020	3582.095	5552.000	-733.349	-3239.101	2105.941	5515.922	-97.779	1127.805	-1929.218	568.496	-4019.345	-7153.680	-1843.861	-2886.274	-1362.883	-2691.965	1842.041
LUN414	LUN414	168595	1.0000	11157.132	4106.463	618.052	3852.218	1513.513	516.897	-3945.970	4959.172	-393.248	-656.112	1108.199	-6.752	108.338	1766.743	1735.961	-1959.827	1019.291	-2210.267	-976.967	-2453.967
LUN415	LUN415	168595	1.0000	11200.096	-1181.484	1552.570	4318.634	4665.961	-1909.183	-1021.530	2886.523	-2859.865	4218.325	4707.081	332.502	1469.015	1935.374	-4154.087	6079.107	-1639.720	-3420.732	1192.293	1026.862
LUN416	LUN416	168595	1.0000	6347.487	3710.628	3845.114	2917.392	5426.922	-2378.957	-1817.141	3251.668	-347.675	-2789.425	3133.270	3112.488	-3636.245	2432.826	2852.810	86.093	-1844.695	-3009.380	-4890.237	3485.590
LUN417	LUN417	168595	1.0000	9762.547	4432.288	3506.511	2866.064	3321.532	-4769.864	1286.749	-3566.514	585.016	2866.463	-1599.692	3721.757	-263.831	-1824.166	1604.767	1957.591	-2141.248	-2023.720	549.809	-2789.386
LUN418	LUN418	168595	1.0000	4831.388	6619.008	153.843	3392.702	-83.068	-1429.176	-262.702	741.828	226.244	3066.715	-2033.574	2461.778	-2242.782	1354.849	2424.886	2246.736	86.786	-7209.349	-3259.499	3606.270
LUN419	LUN419	168595	1.0000	3256.471	7368.257	2910.989	1683.171	-709.633	-5139.016	1690.044	1692.956	-1075.542	2420.174	-241.919	-964.815	-1176.815	3482.726	1162.503	1290.590	-3011.247	6196.933	-2760.261	3058.744
LUN420	LUN420	168595	1.0000	6975.464	1190.070	-286.236	2575.949	5187.787	-552.574	-837.514	1947.453	1483.533	870.763	338.689	2006.571	-1081.211	-3083.275	84.934	172.506	104.147	-3553.382	-4154.392	1744.480
LUN421	LUN421	168595	1.0000	6559.518	-6070.553	-9582.995	3825.626	-1248.309	4244.079	978.808	-477.957	1691.999	1159.064	3797.748	-115.879	-4961.305	2137.750	949.897	-4899.377	-2006.058	2028.189	705.013	993.478
LUN422	LUN422	168595	1.0000	4701.396	2161.304	2327.737	3648.475	1035.439	-1941.820	-867.179	-1594.741	586.037	-1419.514	-3675.379	261.415	3747.954	-541.668	-1730.201	875.829	-998.770	-1960.554	-989.787	-165.690
LUN423	LUN423	168595	1.0000	7511.201	1132.275	-2071.414	3962.643	2438.191	-621.848	1652.143	-3284.045	134.136	-2666.414	2744.409	3332.514	-650.783	-316.222	1931.806	-3969.971	914.972	-4505.402	399.569	-1947.761
LUN424	LUN424	168595	1.0000	9256.412	476.900	2633.396	2826.199	1888.501	1789.146	-4698.596	498.577	2230.228	2187.063	2537.275	1589.844	-1686.160	337.160	2065.129	1044.008	2234.093	2175.260	-3539.622	2992.140
LUN425	LUN425	168595	1.0000	9750.840	6904.339	4560.342	6014.821	2348.341	-7707.764	258.101	-3838.902	1186.725	-1993.663	-4271.357	-1462.952	2291.297	-4275.162	1575.516	4031.704	3123.311	-633.732	-565.991	850.250
LUN426	LUN426	168595	1.0000	6564.982	2104.176	-1418.603	469.699	-262.979	-4533.241	-1300.377	606.442	861.070	-1822.440	-4104.908	-57.072	-636.510	306.861	-5464.528	6010.008	-2620.737	-4746.750	-3859.443	53.521
LUN427	LUN427	168595	1.0000	8358.767	328.151	-1547.573	4511.934	2929.237	-2097.497	307.023	-2558.833	1427.260	7.861	2367.074	-1827.079	925.353	3322.018	2805.523	-18.957	-2765.105	-2218.871	-1300.321	-3667.546
LUN428	LUN428	168595	1.0000	8851.819	1384.465	247.068	3732.424	6452.154	2208.760	1376.962	-358.466	43.554	-2657.097	1006.173	1494.277	-690.785	3954.961	-974.612	2867.884	230.266	-3404.953	-5744.464	5831.603
LUN429	LUN429	168595	1.0000	6373.213	2981.776	2425.434	648.186	5120.464	-2841.784	-3073.652	828.352	2131.278	-1033.073	-2070.303	218.446	-949.906	-3482.140	3115.999	1087.683	1460.411	4112.675	-1816.684	1452.547
LUN430	LUN430	168595	1.0000	8004.050	213.988	1888.426	5079.491	4660.652	-4299.002	-2499.226	-2505.438	2451.466	1668.360	-842.055	363.847	-2255.370	-4190.597	1244.068	-211.640	-1724.150	2059.404	-5042.718	1885.749
LUN431	LUN431	168595	1.0000	8741.631	5269.122	4304.236	2461.952	1422.571	-1847.104	-1185.735	1765.252	-1275.122	-144.067	-1205.674	609.922	1069.843	2949.392	-220.123	2704.803	80.011	-2432.853	-2010.616	-832.260
LUN433	LUN433	168595	1.0000	1325.227	5933.500	2460.519	55.715	795.276	-1522.922	-2826.250	178.152	-911.010	2176.462	667.841	-1868.098	-3608.437	5429.157	1027.527	-604.356	795.627	2127.314	74.204	2091.172
LUN435	LUN435	168595	1.0000	8649.819	3178.439	1137.693	1388.336	1722.830	-1389.431	1007.290	-1095.504	350.484	-2153.159	-387.862	3295.468	1248.244	3992.882	-20.319	1400.705	-164.616	675.627	-1478.339	564.516
LUN436	LUN436	168595	1.0000	9581.412	404.229	2776.122	2083.195	3794.598	-1426.419	-968.471	404.185	-2820.967	-469.900	3167.081	-1408.736	2386.536	353.525	2635.179	1230.382	-2093.256	890.879	-4656.021	3773.253
LUN437	LUN437	168595	1.0000	10266.470	2116.620	2528.111	4732.022	4269.976	263.249	-970.510	4720.940	957.714	3410.864	-4605.658	-17.009	-1293.719	5571.338	-166.728	2007.874	3609.040	308.613	256.615	-2052.857
LUN438	LUN438	168595	1.0000	8803.073	331.754	2509.698	3365.902	4389.195	-2654.130	-3381.669	-2630.563	3022.320	-718.720	-5657.069	-2550.562	-275.083	1012.399	2041.260	162.292	-1336.666	-2359.839	5858.746	-1489.901
LUN439	LUN439	168595	1.0000	11019.580	3352.736	1930.880	2894.077	6137.659	538.488	-3561.063	2113.246	2796.617	-2175.883	1371.769	-152.752	2772.501	-1992.695	2363.969	946.958	-2402.827	-4120.154	-1168.049	-1435.128
LUN440	LUN440	168595	1.0000	6297.881	322.192	2287.818	2968.884	2993.694	-3453.669	441.591	-3543.087	718.162	85.460	1741.082	-750.820	-2926.095	3385.816	168.422	1042.620	3482.977	1083.724	2197.461	4217.022
LUN441	LUN441	168595	1.0000	-4380.226	5707.192	3028.448	919.595	-1211.302	-2168.501	3237.136	-2337.170	-1750.228	3132.703	-4076.162	-36.993	1179.898	-180.811	3966.292	-2608.909	2036.826	-3197.906	-1665.546	1308.818
LUN81	LUN81	168595	1.0000	6809.117	-899.893	1137.167	3382.103	3113.837	-1086.856	68.868	1547.890	406.427	861.782	-984.292	-2889.829	-2042.330	567.637	331.723	-251.102	-1171.160	-2674.698	393.409	521.954
LUN82	LUN82	168595	1.0000	11691.374	1262.886	4381.775	4774.983	6160.938	-88.273	2082.328	4574.896	82.773	-4624.230	-791.700	5530.964	432.923	-2366.053	-2651.511	-916.690	-3208.852	2.791	-996.241	-1304.314
LUN83	LUN83	168595	1.0000	7454.101	6627.767	5703.084	2548.040	711.203	-2578.965	1292.274	-1452.948	3401.929	108.370	1123.678	-1358.531	-1454.044	4343.004	-340.778	670.507	-2401.351	-1245.216	3969.666	-4183.649
LUN84	LUN84	168595	1.0000	12621.284	1939.761	2337.377	2551.505	289.296	556.752	-2072.521	6719.228	5717.369	285.887	1598.402	2835.313	1960.346	-420.348	817.086	-2861.235	-2200.843	2093.386	2184.034	3262.631
LUN85	LUN85	168595	1.0000	-2395.613	3506.845	-626.457	-742.377	2086.438	-613.718	532.188	-156.483	-989.248	175.342	615.056	442.065	-2035.582	2573.297	745.062	257.893	2249.232	-7818.165	2663.894	-184.663
LUN86	LUN86	168595	1.0000	9541.269	4665.267	4539.553	7427.344	-46.377	-2543.748	-153.529	-1624.884	701.545	4446.157	130.425	1648.112	-4058.224	-2794.452	578.208	-2441.921	2170.125	-194.988	-420.608	148.930
LUN87	LUN87	168595	1.0000	10885.987	5574.590	4662.382	5517.594	4781.769	-3924.236	3755.571	-2722.299	1112.881	-435.129	701.042	2451.566	-2243.222	1340.747	534.910	911.992	1724.037	5740.423	-242.837	-75.021
LUN88	LUN88	168595	1.0000	12201.605	-13284.108	-19339.916	3656.648	-3780.985	2868.010	-1061.679	1278.887	3687.995	2233.655	1069.582	-892.261	2442.392	-2286.686	817.644	-2316.882	49.070	547.413	4001.869	1204.618
LUN90	LUN90	168595	1.0000	8117.161	-8004.757	-8493.478	3767.595	2263.522	-2760.886	148.956	-345.911	552.029	6022.322	1088.331	3133.628	-1215.862	394.592	2278.284	1112.945	933.153	3441.533	3486.324	2585.634
LUN91	LUN91	168595	1.0000	7632.907	4026.851	6446.919	4706.851	1791.264	-3281.941	-212.430	-1905.309	3389.429	-49.902	-2686.267	5395.606	2889.550	-2136.108	494.742	-1981.373	307.870	-1887.180	1142.857	-5828.257
LUN92	LUN92	168595	1.0000	2520.363	8507.550	1725.393	-365.447	443.307	-894.196	-2038.559	-1081.706	3967.691	2274.278	2503.813	3161.031	-1604.431	678.581	1687.405	4826.117	-867.133	2169.889	-6583.858	3330.323
LUN93	LUN93	168595	1.0000	-6793.495	4629.530	-2949.806	-4324.773	-1579.332	60.334	53.114	879.477	-2261.211	2540.089	-1242.329	3382.656	-1709.556	1050.220	3341.101	-5071.471	384.063	421.279	-1257.589	-1999.866
LUN94	LUN94	168595	1.0000	-4310.239	8362.356	3403.160	-2423.023	-31.382	-167.423	335.686	238.530	-1329.183	473.085	961.095	3094.325	2095.244	295.613	-290.152	848.173	3646.650	-318.739	1935.631	-3643.122
LUN95	LUN95	168595	1.0000	1106.355	4767.080	-680.840	-1938.006	-11242.438	-244.375	-533.995	-2058.845	-3900.311	760.773	-2450.317	-3442.536	1599.185	-428.400	-5226.169	-233.043	-3366.473	1410.193	5945.770	-2096.827
LUN96	LUN96	168595	1.0000	1637.059	5401.990	-372.246	-1243.305	-272.038	-1712.235	806.023	-2342.098	-915.490	4165.530	-601.969	-196.552	726.535	-4245.428	751.093	2428.545	-143.761	-5203.446	2371.523	-1405.827
LUN97	LUN97	168595	1.0000	10929.624	929.986	6280.943	4478.254	4813.625	1928.058	-1286.624	2922.876	2455.900	-761.784	1969.332	-1098.370	-1781.429	1526.541	-3463.260	1207.808	148.691	1803.195	2032.713	-2557.013
