ID	popLabel	validGT	missGTAdj	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	pc11	pc12	pc13	pc14	pc15	pc16	pc17	pc18	pc19	pc20
French:WTCCCT515399	French	168590	1.0001	-998.007	1757.07	-2014.681	67.008	-1266.586	-1159.768	-2082.519	-2429.778	-2371.5	1418.704	-5100.523	-1571.642	-14.233	1195.385	3522.976	-2490.765	-1025.34	-735.441	1458.424	616.813
French:WTCCCT515400	French	168561	1.0002	-2917.881	7636.626	-1114.58	-4630.231	-4405.796	1802.43	2031.936	-776.571	-2164.906	4026.677	606.786	-2861.997	-4414.507	-2959.175	-3877.741	1275.536	248.247	3403.12	456.542	3846.173
French:WTCCCT515401	French	168597	1	2616.42	6381.469	1269.352	449.955	-9642.936	546.86	735.086	-1432.576	-756.043	-514.898	-2545.182	304.291	3522.805	-1671	4651.667	-2793.017	91.248	4254.457	-1446.196	-3841.423
French:WTCCCT515402	French	168592	1	-6188.431	7097.275	-59.122	-5256.191	1346.77	1126.575	-1591.709	2111.275	614.755	3486.996	-372.783	1761.594	4677.855	23.49	-3033.172	2264.938	3712.896	3008.428	3181.397	-570.671
French:WTCCCT515403	French	168589	1.0001	3097.419	6217.495	-992.575	-486.614	-11246.143	-1612.654	1457.559	2138.425	5078.628	2271.657	2477.033	1329.439	-5272.536	-131.949	-229.528	-6207.496	-99.398	-719.827	6622.746	3357.419
French:WTCCCT515404	French	168567	1.0002	-12430.088	4329.417	-1923.626	-5868.577	5028.351	-2767.378	3112.124	-3039.601	404.788	2976.759	1392.211	-3037.348	527.626	3128.094	807.915	-3675.376	-2808.832	1203.598	-429.915	-5969.606
French:WTCCCT515406	French	168595	1	117.262	5475.555	301.517	-696.953	-7707.307	-927.446	-196.796	942.265	694.612	2208.115	3981.397	-3766.466	-3185.162	-1216.85	-2985.301	-155.51	306.665	8.254	2903.588	1090.751
French:WTCCCT515407	French	168590	1.0001	-9323.326	6188.946	-2608.007	-7974.162	1167.054	453.632	-2901.469	1140.651	573.097	1445.469	190.641	1207.471	2895.398	2266.64	4934.083	-280.695	-3618.65	-2428.272	995.161	1036.156
French:WTCCCT515408	French	168592	1	-5718.753	6655.446	-2430.987	-7361.195	-2129.151	2899.578	1479.774	-2149.28	-1671.74	-2799.175	1566.877	-1540.296	-3238.639	-5047.684	-3642.058	1559.522	1431.866	831.66	3502.527	-3127.661
French:WTCCCT515409	French	168591	1	-611.418	4644.07	-3233.756	-1413.562	-3464.24	-915.273	-1999.148	-661.632	-659.902	445.827	2130.782	5082.059	380.555	-3670.175	-2346.248	-1972.2	-6343.142	-3988.815	-3024.545	-3025.727
French:WTCCCT515410	French	168597	1	-7199.798	5626.881	-3701.072	-6272.549	2196.78	-2408.881	-2305.972	-562.682	-1847.003	-1322.329	-631.526	-2015.427	154.835	-1540.768	-3463.911	-2147.54	-1041.526	1023.66	5415.51	3319.413
French:WTCCCT515412	French	168571	1.0002	666.123	5967.889	104.301	-3391.568	-4699.171	-1847.486	-2049.742	-961.812	-2553.246	2664.578	-1156.38	-4471.414	-1340.213	-155.092	-2106.603	3161.592	1986.897	-77.508	7137.402	-264.197
French:WTCCCT515413	French	168586	1.0001	667.973	7659.183	-2569.088	-855.086	-8737.633	189.447	-518.706	-446.48	-151.635	-808.478	-906.705	-1379.913	-3495.504	-904.261	-3733.936	1069.726	-1881.395	106.6	1995.566	3958.893
French:WTCCCT515414	French	168596	1	-1290.975	5264.405	290.191	-3345.379	-5422.415	-564.63	-1475.424	-5371.534	-983.304	-2432.452	279.133	-5112.385	20.52	-2842.988	-3130.644	3514.48	-1872.079	5063.804	-2961.596	-3072.753
French:WTCCCT515415	French	168583	1.0001	-6497.36	5808.117	-2854.823	-6437.078	-3422.183	-1714.7	478.061	-2487.228	-3597.622	633.544	-5048.786	-307.588	-1484.508	777.636	-1582.65	611.333	-3791.714	1338.285	4223.105	-5563.597
French:WTCCCT515418	French	168560	1.0002	-10999.766	3075.924	-2231.746	-3409.446	-1793.543	-1325.412	86.39	1225.877	-48.908	-94.186	-2719.133	-1129.632	736.466	416.324	-1659.791	1677.431	-4676.544	1191.27	2937.232	611.337
French:WTCCCT515421	French	168559	1.0002	-1583.692	6483.758	-1266.89	-394.756	-7149.596	-154.406	3381.022	-1608.304	1041.305	-257.5	-2514.358	450.3	799.264	-2343.708	2065.134	-3031.694	-6101.156	163.973	-928.998	1140.735
French:WTCCCT515422	French	168565	1.0002	-6712.701	6748.783	1359.412	-3533.882	-4320.003	-3461.268	455.377	-2126.138	-394.691	-996.109	-2495.248	-1421.619	-254.504	-2946.649	-160.53	776.924	4186.488	-1898.523	1400.929	-6025.206
French:WTCCCT515423	French	168595	1	1003.754	6433.543	415.084	-3484.377	-7133.457	-184.009	1071.821	240.954	-977.347	537.909	-1891.772	-803.103	-765.494	-4374.313	-1001.602	-3393.146	329.599	979.572	3312.481	-1374.391
French:WTCCCT515424	French	168350	1.0015	773.126	7258.781	72.066	-2019.699	-9128.982	-2019.742	2571.145	6004.261	-3261.74	-1999.285	2773.674	-2505.438	5941.275	952.166	-668.96	-5219.39	4238.374	1128.593	-184.96	2612.736
French:WTCCCT515425	French	168587	1.0001	-691.788	5999.193	-223.694	-2310.229	-3088.691	-2076.934	-153.963	1379.964	25.593	-262.643	-1793.608	-2820.646	1367.955	552.202	-131.724	516.141	-3344.159	5700.989	-48.034	530.302
French:WTCCCT515426	French	168593	1	-3638.812	6159.19	1225.669	-3611.726	-7117.115	260.88	-1671.575	437.325	1377.073	1063.484	576.385	-3199.929	-2848.113	-450.678	-3130.053	-676.434	908.623	-1659.512	2060.774	-6630.202
French:WTCCCT515430	French	168587	1.0001	-8165.926	5566.423	-1294.898	-8172.887	-787.975	974.593	-4994.724	-2555.726	-2158.77	-945.099	590.979	-754.494	2876.956	-307.502	-2223.136	-4220.864	-476.234	-4782.676	4888.723	-218.456
French:WTCCCT515431	French	168519	1.0005	-924.825	6406.793	-1516.038	-5987.082	-6937.257	2020.795	906.421	369.404	418.913	2077.792	-717.618	-4267.37	2672.146	238.118	889.268	-1806.898	-9097.575	-1643.422	479.463	218.462
French:WTCCCT515433	French	168580	1.0001	1815.56	5672.466	-13.69	-762.604	-7310.584	-136.727	692.684	-2704.361	-1365.045	-1291.652	-1559.633	1960.537	-1068.069	2686.525	5776.296	1104.184	-1849.568	2668.623	4945.486	-321.88
French:WTCCCT515434	French	168570	1.0002	761.888	9266.572	427.139	-1613.62	-10128.937	-2396.225	1017.482	-2603.573	2678.402	1293.847	-2445.035	-590.184	2904.222	-300.077	2543.467	256.91	-702.497	5609.038	-749.061	-3071.815
French:WTCCCT515435	French	168593	1	2599.931	7274.116	-464.698	-1236.69	-8907.304	-462.857	2686.121	1488.73	-5516.516	1090.646	312.484	-670.639	-1616.986	4682.055	2979.343	-1004.926	-1789.805	5798.79	6924.92	-2683.583
French:WTCCCT515437	French	168563	1.0002	1198.931	7524.505	2470.617	-508.454	-6843.885	731.914	225.81	-262.541	2170.021	170.836	-5280.12	2548.301	-3452.053	494.401	621.815	3629.625	1996.29	2042.601	5934.624	2960.095
French:WTCCCT515438	French	168591	1	2098.252	4072.349	-2771.909	-3327.708	-8975.211	225.457	1941.52	-2676.355	-1285.831	2906.058	773.106	-5023.998	2224.961	630.801	6343.664	-6743.587	-739.531	-981.243	-1398.865	3624.724
French:WTCCCT515439	French	168572	1.0002	2323.853	7099.257	505.945	-1299.238	-8946.835	-1406.09	728.603	-2118.183	1246.774	1190.244	-1774.082	4179.488	1866.176	-1177.384	-4166.114	-4143.215	880.297	-879.665	-974.75	2503.559
French:WTCCCT515441	French	168574	1.0001	1118.713	5644.778	-1514.786	-886.339	-8903.48	-2439.628	-993.964	-3667.395	-59.007	1217.428	-1075.05	-1221.373	-3204.04	-4139.563	-3066.971	-4206.304	-5891.991	698.02	564.475	1799.26
French:WTCCCT515443	French	168560	1.0002	2762.642	5694.436	977.875	-337.522	-11031.254	-1503.984	1705.639	233.065	-789.292	-1567.712	-384.441	-2552.22	1781.005	-1404.744	-1254.872	103.382	-7938.055	2404.152	-3563.73	4967.715
French:WTCCCT515444	French	168567	1.0002	2048.776	6265.114	-953.062	-635.734	-10394.175	444.232	1420.595	1415.306	-3123.339	-1692.884	257.39	-454.199	1686.406	-5367.411	833.732	18.117	1855.637	3540.395	-1167.124	42.571
French:WTCCCT515445	French	168557	1.0002	-4952.345	7384.656	-3717.923	-4879.749	-4193.341	-675.705	-2964.826	-898.338	1202.968	3582.4	-1618.3	6698.08	-3943.375	-2734.854	2015.051	978.822	-2557.295	-4890.712	3948.497	1698.939
French:WTCCCT515448	French	168337	1.0016	-7049.885	7024.519	-2746.046	-5999.054	-2079.219	-1379.93	-2300.837	-3917.271	75.489	-612.441	-2036.665	2490.511	-530.638	-1323.686	715.526	-3926.267	1261.527	460.629	5575.094	2222.177
French:WTCCCT515449	French	168552	1.0003	-12888.852	6254.482	-1415.26	-8917.844	-502.615	-1041.594	-6087.687	5444.118	1354.064	603.316	-2064.897	-3585.749	-296.862	-554.043	3800.016	-4590.376	-386.807	4626.29	-1438.512	2848.269
French:WTCCCT515450	French	168596	1	1998.711	7682.545	582.081	-2594.66	-11479.799	271.55	2266.588	1150.098	-863.617	3347.848	-2919.609	-1114.561	1273.864	-873.808	-789.512	4150.725	-920.272	1403.968	-1625.195	451.631
French:WTCCCT515453	French	168577	1.0001	-3166.286	6292.896	-1506.519	-1642.189	-6205.016	1278.147	297.746	-1494.58	-3511.59	5419.593	821.688	1759.199	3072.954	1735.975	3476.201	-316.977	-2253.027	-428.022	-3340.62	4253.784
French:WTCCCT515454	French	168556	1.0003	3710.319	10289.648	-576.4	-1479.772	-10330.512	-3223.414	-1333.09	-1810.075	-374.855	1719.241	-1701.87	-2750.4	-2095.29	-4722.215	2221.845	-637.32	-4844.546	4089.682	1008.888	380.725
French:WTCCCT515455	French	168548	1.0003	-3828.62	7442.172	-1005.046	-6744.543	-4109.428	3482.186	-3166.677	219.764	2809.361	3482.556	-754.667	855.866	304.851	154.753	1574.293	-880.426	1659.694	-4868.869	5035.038	1130.999
French:WTCCCT515457	French	168593	1	-2866.968	5823.011	-811.734	-3772.549	-3134.317	-2297.233	-874.719	-719.011	-174.107	-2242.494	-1673.09	-6400.276	-194.346	3507.401	614.819	-1666.016	1482.989	882.628	4056.402	-6.317
French:WTCCCT515458	French	168577	1.0001	-483.553	6594.987	610.5	-4254.941	-6870.105	1233.742	-1111.183	-843.564	-176.392	2465.983	-3397.771	1491.333	-1266.657	-774.512	-875.538	-5994.312	2714.047	-464.791	-152.353	-2444.742
French:WTCCCT515459	French	168588	1.0001	-119.483	6105.351	129.337	-4042.639	-2269.263	-1773.694	2791.475	313.368	-3236.127	-552.146	-1910.072	166.367	-1306.512	1952.765	981.393	0.315	-2679.367	-1656.441	5469.866	-3603.669
French:WTCCCT515460	French	168578	1.0001	-1640.29	6970.653	-1249.636	-2491.689	-4860.212	-988.734	-2209.676	-3344.207	-3076.152	1513.606	-2984.732	-2669.346	-989.686	927.313	-2636.747	4901.796	-305.966	-2670.264	367.906	2063.077
French:WTCCCT515461	French	168589	1.0001	-3061.345	5074.672	-415.165	-3567.848	-1336.404	-1346.304	1440.789	-840.965	-1093.336	336.417	283.841	-1095.337	-41.38	712.415	958.799	-4371.358	-6893.502	1444.901	2442.934	803.727
French:WTCCCT515462	French	168589	1.0001	-1416.789	5190.313	-1735.79	-3760.672	-4312.808	294.549	1258.267	-1971.291	3516.194	2805.7	3182.803	135.711	-804.304	303.155	-26.439	-2765.633	-3556.438	-3005.312	6683.916	-4068.722
French:WTCCCT515467	French	168582	1.0001	-7131.717	7094.441	-2168.204	-5607.697	-1180.731	-332.552	-3853.017	-651.75	1473.91	1040.937	310.84	-926.58	-1001.413	-1495.865	-1891.049	-3150.619	-8383.182	2913.043	3692.259	1763.466
French:WTCCCT515468	French	168577	1.0001	-2488.059	4547.763	1328.687	-2334.702	-2747.535	-1893.385	-281.983	-3861.302	-2390.509	2899.276	870.351	-1572.88	3056.179	-214.607	-4189.214	-2839.153	-4843.466	3219.256	1185.932	-2546.972
French:WTCCCT515470	French	168585	1.0001	-7028.179	7552.976	-1502.433	-5952.877	-2226.049	-113.936	-3816.598	211.738	1173.363	-106.16	-2351.992	1104.895	3287.734	-3328.988	-403.698	2073.44	3686.958	610.446	3483.951	-365.666
French:WTCCCT515471	French	168574	1.0001	-4905.584	5168.725	-2128.424	-4364.809	-3870.565	156.707	1709.149	-4171.765	-4045.539	-12.562	-130.948	-1418.32	-1335.309	-5816.261	4068.048	-2730.382	3044.8	1842.3	1057.714	-101.489
Gagauz:gagauz3	Gagauz	168512	1.0005	-13874.709	-5715.807	-2306.333	946.082	3084.384	2693.276	4345.621	849.711	-3788.245	303.181	4074.332	-1150.468	719.362	-3782.447	-1000.085	6263.42	-1884.814	-194.179	-2373.781	-8185.004
Gagauz:Gagauz4	Gagauz	168593	1	-16679.624	-9491.823	-6977.092	-479.518	1315.588	1248.389	3978.875	2805.386	650.323	-277.058	1324.47	2447.531	1343.493	2157.525	-1291.275	-2090.359	211.994	-1626.55	-3069.795	-4574.806
Gagauz:gagauz5	Gagauz	168509	1.0005	-14857.654	-7082.822	-6204.338	2789.117	2640.484	1346.224	3273.287	1236.102	-3784.406	262.45	3764.713	1165.614	2507.276	-1288.425	-907.252	967.347	3590.004	-3017.214	-6595.216	-836.168
Gagauz:gagauz7	Gagauz	168449	1.0009	-15795.504	-10345.204	-6007.658	1547.424	1453.28	2175.298	6120.165	881.119	-3484.737	-2462.659	4495.53	3643.88	3363.592	-858.262	-766.626	-2212.852	705.836	1864.418	-3558.877	624.925
Gagauz:gagauz8	Gagauz	168476	1.0007	-16084.531	-7437.896	-5899.959	875.62	2133.563	1311.958	4042.076	-451.752	-2077.838	-2371.993	2717.839	4188.393	2868.005	-1513.023	-6329.916	-1793.124	-2090.992	-1468.107	1190.593	3216.506
Gagauz:Gagauz10	Gagauz	165933	1.0161	-16952.155	-9385.835	-7927.808	-773.699	630.344	3565.113	4179.721	2342.753	-4715.793	1296.848	3602.391	313.825	238.265	-4060.687	-2351.973	3828.278	891.82	-2310.54	-10.698	1983.105
Gagauz:gagauz14	Gagauz	168443	1.0009	-16186.786	-6736.905	-4342.884	-53.499	3193.259	2590.787	4649.212	91.454	-3637.743	-1387.489	6302.966	2634.3	-1540.943	1471.156	476.12	-88.092	1718.428	10.799	2754.269	-3415.331
Gagauz:Gagauz18	Gagauz	168596	1	-16262.843	-9392.916	-5851.864	-52.099	1657.95	2488.74	5639.371	4220.661	-1607.549	-1016.388	656.715	1287.866	85.975	3812.853	-3880.16	388.534	5821.049	1034.134	-14.483	-1498.388
Gagauz:gagauz20	Gagauz	168502	1.0006	-13412.806	-10092.553	-7384.482	1075.353	3043.212	1002.777	5258.993	3442.088	-3642.723	-1678.054	2873.54	8118.359	-2953.669	1660.232	-3552.672	1472.369	7231.028	-703.256	1481.606	420.945
Gagauz:Gagauz22	Gagauz	168594	1	-15350.371	-7895.418	-4584.992	515.221	1119.666	3475.939	7003.363	-2678.894	-2225.043	-2462.525	4455.701	2669	1088.548	-461.233	-728.275	3418.505	2907.66	2875.757	-1252.709	-2787.536
Gagauz:gagauz23	Gagauz	168499	1.0006	-16697.627	-8607.145	-8492.111	297.459	3791.52	1260.463	4598.025	4479.847	-4060.148	1216.191	6890.798	2208.132	2129.805	1453.982	-123.845	1669.554	-1372.107	1888.289	-1994.714	-6097.64
Gagauz:gagauz24	Gagauz	168435	1.001	-16491.178	-9812.332	-7260.32	-1447.475	801.202	2164.832	2772.254	-375.579	19.541	-3849.947	544.88	2504.387	2121.863	-380.751	-2792.701	138.391	5944.203	1408.227	2226.675	-5488.642
Gagauz:gagauz25	Gagauz	168521	1.0005	-15912.232	-9057.641	-7273.681	1054.382	1903.979	-411.59	3376.61	1224.907	-2413.055	3582.517	4489.46	3337.673	3395.679	2516.514	-2491.47	2508.586	3060.715	-680.653	-34.257	-2029.68
Georgian:GEO1_georgian_laz	Georgian	168566	1.0002	-40086.196	-16918.705	13038.293	18059.275	-504.228	-1648.383	-5400.213	-5340.362	-7754.354	-12422.556	-2186.301	3126.641	-1248.76	-1285.12	-2494.311	9233.497	-571.436	3274.784	-562.412	-2241.139
Georgian:GEO7_georgian_laz	Georgian	168576	1.0001	-41835.575	-17025.475	9987.928	18570.539	-1525.401	-3306.988	-2653.896	-2038.081	-4257.414	-10919.405	-2812.8	4323.849	-5870.631	1030.939	2883.008	-607.171	2287.314	3251.127	2376.089	-699.418
Georgian:GEO10_georgian_laz	Georgian	168573	1.0002	-40124.976	-15345.137	11363.182	16705.016	-2069.326	-566.441	-4647.359	-4425.537	-3008.475	-10149.569	-215.876	4546.801	2074.832	-674.922	1536.719	4033.24	-2363.208	-996.262	1402.127	1614.237
Georgian:GEO19_georgian_laz	Georgian	168573	1.0002	-39088.561	-16401.807	10209.117	16135.292	-3397.308	-291.479	-2417.619	1649.704	-1792.329	-8256.447	1542.535	447.528	-4176.542	-1036.659	1847.984	5385.075	5589.324	-1043.628	5168.17	3200.878
Georgian:GEO28_georgian_laz	Georgian	168532	1.0004	-36304.334	-16154.977	11611.428	19632.065	-4076.342	-2430.994	-6838.381	-2506.131	-7080.94	-11044.417	-1126.298	7502.072	813.469	2186.367	4555.784	2251.87	-1423.762	-126.203	-598.524	789.408
Georgian:GEO38_georgian_imer	Georgian	168545	1.0003	-40348.814	-18706.97	15805.336	21183.075	-5392.673	-4995.116	-10834.414	-6085.872	-9581.639	-15981.043	-6286.486	5175.067	-2172.254	-298.374	-767.875	1988.051	-444.684	282.528	4954.083	3493.766
Georgian:GEO51_georgian_imer	Georgian	168533	1.0004	-39314.632	-17084.388	12676.693	20645.772	-4586.173	-2936.137	-8557.226	-3778.802	-9012.434	-12022.511	-5544.815	6020.802	-2579.533	-5524.471	3577.109	4478.549	-5087.089	157.645	3871.766	5605.616
Georgian:GEO71_georgian_imer	Georgian	168548	1.0003	-38845.93	-17359.604	14170.433	22305.885	-3862.896	-4139.779	-4402.377	-2701.51	-7606.935	-16158.565	-5007.565	1226.155	-5908.644	-442.469	73.692	132.563	-1087.541	-10097.031	867.413	2468.519
Georgian:GEO73_georgian_imer	Georgian	168344	1.0015	-36813.503	-16499.577	17492.185	22887.464	-8329.747	-2219.638	-9255.117	-6516.918	-7546.924	-14296.23	-3004.615	6785.066	-953.027	-2515.827	3950.596	3412.302	-3420.2	1158.137	3804.137	6051.804
Georgian:GEO75_georgia_imer	Georgian	168477	1.0007	-38146.121	-20157.699	12069.41	21686.301	-6693.727	-3751.97	-7992.316	-3711.39	-7478.842	-16941.165	-2362.264	3078.978	2402.73	-4572.888	8996.384	1067.748	-3122.122	-2291.104	1751.186	5319.276
Georgian:mg5	Georgian	168592	1	-39835.787	-17292.526	14291.767	18354.487	-5241.765	-3289.66	-6635.905	-6779.99	-13566.276	-20241.623	-8142.617	8365.351	1735.22	-3982.045	4463.555	3712.956	-6665.589	863.912	3961.527	8383.789
Georgian:mg20	Georgian	168591	1	-39737.661	-18209.768	14294.256	23018.159	-6035.52	-1891.231	-8327.712	-4852.687	-10518.603	-17170.124	-6993.151	7251.495	-3764.756	-3506.984	4977.896	1946.789	-8188.75	1344.386	2667.87	155.847
Georgian:mg22	Georgian	168587	1.0001	-38740.979	-17231.441	14022.243	21568.692	-5818.105	-5159.817	-11022.762	-4556.505	-12847.601	-13436.981	-6487.49	6280.056	-3426.386	-5975.032	829.072	9227.166	-3745.825	-3023.383	-1183.639	2582.922
Georgian:mg23	Georgian	168593	1	-39512.639	-17557.341	14217.819	20594.393	-6458.697	-1043.629	-3970.977	-3687.047	-11788.36	-16163.624	-7635.847	8640.59	2811.717	-3076.977	4048.315	5997.596	-5599.723	-36.133	6208.798	3348.243
Georgian:mg27	Georgian	168569	1.0002	-40800.433	-18848.338	16863.59	21528.605	-7440.649	-4715.759	-9496.575	-5239.57	-11282.083	-15596.675	-6385.146	6952.277	-1446.24	650.052	4017.002	7129.95	-426.233	4497.417	880.163	-4139.394
Georgian:mg31	Georgian	168595	1	-36436.639	-15683.252	14945.133	21774.205	-5825.889	-3865.074	-11227.291	-5765.155	-7542.507	-15531.534	-6357.707	6803.599	400.05	-605.673	5131.134	5448.406	-8224.05	-3433.911	1338.539	1823.949
Georgian:mg34	Georgian	168595	1	-37386.884	-18089.877	13644.56	21805.09	-3004.867	-3803.707	-9704.427	-7457.974	-7152.942	-14268.422	-9439.813	7324.411	-1380.161	-8009.081	-2911.16	4701.122	-14.018	-1657.169	3784.483	-641.023
Georgian:mg40	Georgian	168594	1	-37974.84	-19306.088	15194.173	22652.452	-6554.659	-2294.845	-8603.996	-4817.533	-8562.191	-13538.565	-7873.601	4455.41	423.079	3654.255	4347.577	3413.41	2696.737	-3800.098	4036.019	4734.704
Georgian:mg43	Georgian	168593	1	-37018.651	-20079.385	14022.794	20492.583	-6078.366	-7005.316	-10119.619	-6529.273	-7072.007	-13459.059	-5906.636	5876.383	-5490.569	-3125.555	4797.022	1253.913	-461.62	5065.873	4748.899	2300.182
Georgian:mg47	Georgian	168582	1.0001	-39084.339	-16268.535	13855.061	22209.323	-2705.328	-2459.669	-11763.499	-5101.795	-11733.455	-17528.713	-8761.614	3147.11	-3293.32	-111.501	1829.311	9356.94	-790.475	974.612	-2156.08	-547.517
Georgian:mg49	Georgian	168594	1	-39238.408	-19093.006	15027.147	23319.475	-6887.356	-6092.061	-9930.903	-8213.606	-10343.99	-17941.911	-8520.741	8052.275	-2163.695	-1729.554	363.398	4066.376	-1593.58	-4236.577	7850.287	4380.972
Georgian:mg51	Georgian	168585	1.0001	-31535.08	-19057.979	12359.763	20192.809	-7042.566	-3065.082	-10583.419	-10169.336	-8910.537	-11190.153	-5661.923	3775.142	-4238.253	1895.011	4250.213	6573.579	-2278.6	1518.301	1116.878	-78.346
Georgian:mg54	Georgian	168391	1.0012	-38103.563	-19342.103	15548.398	23480.209	-5232.489	-3560.581	-9264.256	-6327.799	-8230.151	-15378.774	-7708.644	3899.724	904.667	-3038.119	6836.413	-3.12	-4600.522	-1024.49	7178.66	1001.368
Georgian:mg61	Georgian	168587	1.0001	-27110.87	-16338.608	5463.399	17144.1	-2828.212	-1933.198	-7864.19	-3278.772	-6706.628	-11248.75	-8946.127	5606.241	1179.057	-471.389	-2491.281	2945.245	488.242	-3643.166	3923.548	-3509.75
Georgian:mg62	Georgian	168584	1.0001	-39264.747	-17534.177	15630.669	23480.38	-7015.927	-3554.695	-6490.203	-7004.305	-7358.759	-14335.89	-4585.751	3053.319	709.563	1645.229	8039.043	1658.4	-4934.595	-5802.925	2970.662	3209.752
Georgian:mg64	Georgian	168590	1.0001	-36823.22	-19671.637	14600.107	22480.87	-7442.241	-4237.075	-11573.221	-7529.257	-10972.092	-7976.753	-7894.507	8309.035	-6264.383	194.784	4662.524	5112.746	-3649.233	-163.238	3263.9	1723.03
Georgian:mg65	Georgian	168589	1.0001	-40192.646	-17422.229	15427.469	21494.141	-7114.882	-2329.674	-10453.097	-6379.582	-8345.57	-19756.945	-10294.549	8151.422	2181.575	-3303.449	-13.802	-2330.133	-7093.907	-2270.375	482.287	2807.373
Georgian:mg68	Georgian	168587	1.0001	-37968.926	-19848.848	15815.725	22186.749	-7702.437	-3989.17	-8305.604	-5188.481	-9932.923	-12457.541	-799.941	1634.923	458.125	-466.252	5301.653	8143.349	-6212.037	1442.892	7674.343	-1147.377
Georgian:mg70	Georgian	168590	1.0001	-12244.346	-18657.108	2073.314	10716.589	-4679.025	-2741.793	-6938.307	-1828.215	-2783.32	-3097.609	-3914.661	3249.102	-1042.69	695.94	-451.31	3044.824	3821.879	1283.256	-8.986	4083.681
Georgian:mg72	Georgian	168476	1.0007	-26423.263	-19204.499	6325.079	16695.229	-6068.516	-3845.589	-8799.246	-785.998	-7236.026	-8476.094	-4570.68	4636.11	-2162.625	-2974.793	2174.168	-803.233	-3645.353	-1410.346	2784.726	-1874.064
German:CCC2_MS656132	German	168592	1	8572.65	-5968.403	-8531.572	4742.95	-974.463	-712.379	-3290.18	-770.275	383.597	1066.167	201.072	2376.23	-1201.809	-2408.068	841.541	4091.888	-4193.726	2916.65	-5163.984	-3022.876
German:CCC2_MS656133	German	168585	1.0001	1485.422	-4161.886	-5772.145	1338.7	2477.332	-1113.221	-266.991	-1859.96	2617.22	2120.858	1608.958	346.077	2847.352	22.346	-1258.042	290.177	-13.621	840.387	617.872	-1853.27
German:CCC2_MS656134	German	168591	1	1249.091	2705.331	599.926	3694.965	1173.915	-1692.163	-361.591	-2116.745	2671.438	2879.367	320.163	846.991	3542.92	4865.018	-1338.564	-146.449	2128.057	-5281.891	2083.013	5210.336
German:CCC2_MS656135	German	168595	1	8632.53	-6306.187	-11230.553	3543.439	-1354.393	-1377.141	-1111.64	-2828.286	1745.206	2934.944	294.377	2636.241	-2326.626	1468.37	407.61	2557.326	-1715.008	-5188.981	-2943.61	2061.205
German:CCC2_MS656136	German	168594	1	6404.179	4770.495	1262.47	1852.579	4854.426	-2740.015	725.648	-4340.933	1896.945	2460.725	-2638.261	2646.385	101.521	-3822.641	851.264	2754.261	1849.517	-2464.776	-2669.867	-2297.408
German:CCC2_MS656137	German	168593	1	6369.578	3105.635	1890.882	3462.087	3785.366	-4642.257	-972.566	-4015.429	404.755	3147.363	1147.216	2236.176	4219.083	-3628.425	-2672.823	2022.307	5034.426	4842.215	-520.823	428.386
German:CCC2_MS656138	German	168597	1	4065.89	-2085.796	-3716.297	2558.95	-186.672	-1439.498	-2017.847	-1644.304	-1792.88	-3707.955	4866.934	4043.391	1362.573	1181.626	384.016	1289.291	-402.882	5176.852	-1374.325	1439.586
German:CCC2_MS656139	German	168593	1	8260.456	1170.265	-2384.063	4454.95	3363.538	-4080.711	-253.753	-4244.669	2213.379	4100.551	-1034.312	542.156	2756.405	-270.087	1189.907	1761.673	-561.179	1413.05	4646.718	-2339.277
German:CCC2_MS656141	German	168589	1.0001	6874.745	2984.987	2127.706	2983.371	2652.484	-4065.084	-2467.112	-4253.328	849.097	4525.752	2642.562	1039.537	2154.216	1109.066	1778.649	2784.756	2406.185	2393.898	2479.563	2306.225
German:CCC2_MS656142	German	168591	1	5577.206	3921.633	1121.684	1021.524	1801.082	-4136.701	-1181.483	-1119.544	-11.412	995.595	442.367	842.034	3053.629	-479.407	-1405.563	-2864.556	-2156.909	-1910.108	-3270.075	593.232
German:CCC2_MS656143	German	168587	1.0001	5201.415	-1298.976	-4150.232	1276.291	4084.241	-3291.372	2050.411	-4115.396	841.443	1114.939	490.29	4927.866	-4632.063	332.12	-3330.843	-724.707	1623.866	1384.189	-1092.648	-2397.046
German:CCC2_MS656147	German	168573	1.0002	6605.589	-3345.551	-7011.677	3145.996	-452.413	-1252.275	-2271.436	118.79	473.876	780.725	1274.263	533.62	-2496.991	-1633.447	-900.389	-1264.791	-5212.41	3581.714	1006.631	2824.738
German:CCC2_MS656148	German	168585	1.0001	1013.616	-392.815	-4869.993	1031.257	932.064	-2380.34	-3413.207	-2175.456	370.466	302.447	2109.067	-2215.786	3426.537	-5527.233	-5810.937	-802.849	-973.308	1415.569	-1276.335	-1253.107
German:CCC2_MS656149	German	168587	1.0001	5792.091	-6413.335	-11137.394	3437.627	304.093	423.521	-1350.66	-245.185	-334.01	151.205	-1230.749	-4085.131	-1735.011	-1293.546	-5843.252	3747.221	466.478	4131.973	-185.565	-258.744
German:CCC2_MS656150	German	168577	1.0001	8837.971	5986.208	949.905	2385.665	4294.175	-2045.425	-900.622	-4967.506	3071.812	4491.29	5536.647	2610.164	299.336	-50.199	-3541.342	-1123.014	-1655.623	351.164	-448.729	203.001
