,Abkhazian,Adyghe,Albanian,Armenian,Azeri,Balkar,Basque_France,Basque_France_inferred,Basque_Spain,Basque_Spain_inferred,Belarusian,Belgian,Bosniak,Bulgarian,Canary_Islander,Chechen,Corsican,Croatian,Cypriot,Czech,Danish,Druze,Dutch,English,Estonian,Finnish,French,Gagauz,Georgian,German,Greek,Hungarian,Icelandic,Ingrian,Irish,Italian,Kabardian,Karelian,Kosovan,Kumyk,Lak_Dagestan,Latvian,Lebanese_Christian,Lezgin,Lithuanian,Macedonian,Moldovan,Montenegrin,Mordvin,North_Ossetian,Northern_Irish,Norwegian,Orcadian,Polish,Portuguese,Romanian,Russian,Saami_Finland_inferred,Saami_Norway_inferred,Saami_Sweden_inferred,Sardinian,Scottish,Serbian,Slovakian,Slovenian,Spanish,Swedish,Tabasaran,Turkish,Ukrainian,Veps,Welsh
LUN404,7.7614450620896105e-196,0.0,,4.382694148259327e-135,0.0,1.7482369144408234e-100,4.514638503105192e-152,,0.0,0.0,2.5632941933609423e-101,1.4543510393311796e-10,1.816705335060011e-73,4.224011333572312e-68,,4.453286451032129e-134,4.021052981899798e-120,1.06489760684398e-31,0.0,4.5007952144110386e-36,0.06620466833394781,0.0,1.5158739607239126e-06,6.672981443474961e-10,1.6056543786238757e-27,2.11146374258237e-09,2.372596983063551e-11,3.0854086860647728e-232,7.259982600549855e-116,4.042842067060607e-05,8.729080841219475e-88,2.29631497037175e-18,1.7738825252656195e-06,,5.602109445813366e-18,1.5879123042901997e-29,,3.3833585358060763e-149,0.0,7.02400149518948e-139,0.0,0.0,0.0,0.0,6.170263021749288e-45,2.3518452293121536e-218,0.0,5.778393984224496e-147,3.752203145523293e-184,0.0,1.0509725445592484e-12,0.4650080939870126,2.2323506334314145e-33,4.3845759191846754e-24,0.0,3.9256435573433316e-82,9.590497400351013e-82,5.159508773917494e-146,0.0,,0.0,2.559839379560243e-19,6.4995173516918625e-195,1.406992285281277e-73,6.8339963262632455e-78,1.9838891205902103e-64,0.6585080603724756,,2.2053550128106952e-114,5.246114046172127e-104,0.0,6.057241078795957e-09
LUN405,4.47466992598492e-242,1.2669541619168508e-305,,1.8689844225519115e-136,0.0,2.938135661239146e-105,4.894863422673049e-106,,0.0,0.0,3.22961564494482e-112,0.17442447745752848,1.1784015957482228e-88,1.0027299320153328e-53,,9.922421887172997e-150,1.4221727113486136e-67,4.995306157028133e-28,0.0,2.0137601179592164e-27,0.0019377690063715526,0.0,0.33654516768769593,0.08226586415463966,3.2743645892536553e-42,7.162070330319075e-26,0.0022475503416238005,7.920351715678191e-219,2.7867600448310035e-135,0.3133740157046213,1.2397884049164581e-72,1.16936262568641e-13,1.3313305470629165e-09,,1.87102747664271e-07,2.358920045727103e-14,,1.3804799321042506e-198,0.0,2.362018842428217e-147,0.0,0.0,0.0,0.0,2.232573535860963e-39,5.127610055784141e-189,0.0,5.9096116630847395e-193,3.0382452284415603e-158,0.0,0.0010474838968724586,0.0015793406276751118,1.3670211375699939e-16,7.576507858011962e-18,0.0,1.6681901903357613e-54,1.2498945687185354e-94,3.471131277429162e-276,0.0,,4.1236340876681316e-225,0.00048143916843492845,2.2585218180175906e-149,1.0227438044882956e-111,2.798003294647912e-51,3.0707340410594577e-33,3.1560023398023054e-06,,1.91231630188351e-119,1.4845144164312212e-76,0.0,0.07142075339825697
LUN406,3.1939898229993884e-207,0.0,,1.179159844919189e-134,0.0,1.244852847091729e-94,2.6157703664425474e-112,,0.0,0.0,2.7138319746191136e-138,0.42695145211614144,1.7019685028263133e-73,6.427499424460475e-48,,2.6421195030982555e-135,6.0677678761772775e-71,1.05113293706908e-24,0.0,1.4221261798375896e-24,0.0205032935806226,0.0,0.946084814552691,0.16223325221980847,2.4621848420083585e-39,8.679274679340074e-24,0.008726468999754069,3.4135729105683763e-262,1.6522946044498606e-136,0.9043444625905327,5.466616670652643e-68,3.481666987404678e-15,7.746912862849049e-10,,2.6499913110802055e-07,1.619872197829556e-12,,2.2005918356031176e-175,0.0,3.3061959337509056e-143,0.0,0.0,0.0,0.0,8.582120766928977e-38,1.895533931167784e-150,0.0,9.791163703552337e-109,6.086759144235705e-155,0.0,0.001989920050914532,0.0006221583270546256,7.785782386959403e-16,6.0054194400323565e-15,0.0,2.0518186675518518e-42,4.138444274296503e-85,6.138215867654557e-192,0.0,,2.5009721442438737e-214,0.0020574904306975427,1.9646789719874635e-116,2.855116557463477e-81,9.460601511797093e-45,1.2584609984366605e-33,8.413953255616218e-06,,1.0258256927004886e-99,1.2851012116323232e-65,0.0,0.13010087271938306
LUN407,1.7454762424068598e-222,0.0,0.0,7.596841083225614e-181,0.0,4.764829766018747e-147,1.7879786843747195e-192,,0.0,0.0,1.7418423321138544e-171,1.511922229837254e-13,1.9096154174102167e-79,6.899879151449747e-92,,1.513951048856529e-171,1.8021573497295547e-170,7.77303455639086e-46,0.0,4.409206273276146e-55,0.00918293046342105,0.0,1.845754390341868e-05,1.0475412809829111e-13,1.6486351990027376e-33,4.725537193249693e-11,3.593809711065623e-12,0.0,2.2528138064618937e-166,0.00011956931391927297,5.807897344488374e-97,7.682684532036491e-33,1.2243523419613788e-13,,2.6077186411903877e-25,9.705231607081223e-35,,8.699528788169779e-148,0.0,3.637456503815371e-191,0.0,0.0,0.0,0.0,1.1266429747410017e-64,8.194861518360519e-229,0.0,1.9452403466404954e-167,4.29957086829165e-259,0.0,4.2869398530653736e-19,8.635237325022171e-05,7.871317622354355e-52,4.275669431855517e-28,0.0,2.2463877536076733e-88,2.8817972878237307e-99,4.733525292423942e-118,0.0,,0.0,1.2975079966789627e-25,8.929019019337155e-187,4.341227707609144e-93,3.9609839137093867e-147,1.539503809636297e-75,0.022133661909998263,,3.7867193304278237e-138,5.46619590391172e-110,0.0,9.638500084509931e-11
LUN408,7.506666654948152e-219,0.0,,3.9320882455821714e-177,0.0,7.347147881005476e-133,2.907752683647317e-174,,0.0,0.0,9.762879389598248e-190,1.410716610418052e-09,2.628607779648869e-125,5.548018035806756e-81,,1.9022949334065995e-162,1.0948956724312443e-96,5.0849512838019786e-52,0.0,4.304617718840013e-51,0.03731445251623441,0.0,0.005710145946452582,1.4458555191012404e-08,8.37268168278743e-40,2.3427589120210517e-12,9.41125487689679e-10,5.118324994790516e-232,4.4499740092996796e-154,0.001000703196673341,6.285109398450268e-110,3.792310792799986e-20,7.604030166305926e-06,,2.1507353114333355e-17,5.007233195357409e-33,,8.471029446558695e-165,0.0,1.7294051602370585e-145,0.0,0.0,0.0,0.0,2.6152113063414675e-57,0.0,0.0,2.3121518392290974e-144,9.678601328678189e-222,0.0,6.551309011817284e-13,0.11158348300914694,2.0981002165725097e-29,2.9781037603299153e-27,0.0,1.4389589438342558e-102,3.4614908997097086e-103,1.61592144689383e-165,0.0,,0.0,1.2106723970849553e-18,4.555557983833743e-138,3.7403431500741325e-46,9.416545526230705e-127,7.157496386463768e-70,0.06820964326457636,,3.673141090346382e-151,5.332468516319206e-110,0.0,8.206944501211205e-11
LUN409,3.7294778303499295e-187,1.1578742864685407e-253,0.0,2.0138030207453826e-117,0.0,4.45290920543703e-81,9.091936922640113e-140,,0.0,0.0,4.432035552956548e-96,4.627107170701246e-07,4.8363840875122985e-60,1.9820014462639039e-56,,1.7842116906907715e-126,9.006028655205345e-131,1.8764460703568297e-26,0.0,4.500320172041818e-24,0.3375242324332305,0.0,0.00014530804686340508,1.37133387639167e-06,2.621931646732635e-30,1.8039835152039117e-10,4.080949625407811e-06,2.448067810429154e-294,6.254857558254448e-113,0.046643084915500316,1.2878360625880856e-64,4.165155816422315e-08,4.396547085028451e-05,,2.2680847995942982e-13,1.2744550096287933e-18,,2.558855033025698e-140,0.0,4.058672191140652e-144,0.0,0.0,0.0,0.0,4.332047842473287e-36,4.0637905870901365e-221,0.0,2.4459553085253434e-93,3.449936911809378e-145,0.0,6.185613903547373e-09,0.0955838410155646,9.791117124155371e-26,6.3130653862016315e-15,0.0,7.992615168917684e-69,1.2586015446956225e-71,1.6178161515458962e-181,0.0,,0.0,9.300739303860087e-12,9.028397571771779e-116,4.4807214828471076e-66,2.875347743934878e-54,1.286964349004133e-49,0.10017278337713913,,3.094197001423305e-107,1.751552423643896e-69,0.0,4.987229087663577e-05
LUN410,3.1893405620596334e-214,0.0,0.0,2.9232247367322456e-144,0.0,2.39480235841258e-97,1.685821299892252e-135,,0.0,0.0,4.983367934762611e-159,0.00033931489039266645,8.087386445007751e-79,1.758047864368116e-61,,1.5797788043315535e-130,6.843352230522312e-101,2.386011362980771e-31,0.0,9.085624126511071e-30,0.33488996553498984,0.0,0.1635015205110826,0.005216565397119435,2.516955167654055e-36,3.4791012826084868e-15,0.0012151245036943193,0.0,1.1583815421294013e-148,0.4055064066537378,5.0355722048327065e-79,4.19045421891395e-14,0.0003725020725714067,,4.971760215188209e-09,3.275366459051278e-15,,7.843100746938532e-165,0.0,1.848334651014864e-152,0.0,0.0,0.0,0.0,4.045687889664474e-43,1.2357152150480514e-230,0.0,3.419279833302982e-114,4.764171400835553e-170,0.0,8.42771343160165e-05,0.07571207310302115,5.568087217210369e-13,1.0875594162999556e-17,0.0,8.253917049660135e-67,1.982347834522201e-86,8.912130685860428e-151,0.0,,3.229057161845585e-293,8.6308031167343e-06,2.165073421596173e-122,1.7436930763997636e-79,2.6455597122157918e-49,9.835126546050738e-44,0.00927224525279256,,1.0623379147024744e-120,1.3454262626131789e-75,0.0,0.007680360109288286
LUN411,2.45616181857448e-174,4.708550987374273e-305,0.0,3.6199563723161966e-131,0.0,6.104274241700276e-92,7.555433205344888e-167,,0.0,0.0,2.258245231397761e-146,1.6742768277210318e-08,2.5721791036373513e-67,6.064206922157147e-62,,2.9862543670051056e-133,5.149773069215087e-130,7.455655150598344e-32,0.0,2.861538542854437e-30,0.2956623702739794,0.0,0.0013174397027339167,1.2422183188214424e-08,8.383387189451728e-30,6.191172369106364e-09,8.965011786371592e-07,7.706962409106809e-288,6.107428448640059e-126,0.20577998591695737,4.057451383752817e-72,5.688465079254489e-13,7.802004842657863e-07,,4.1880138538274443e-17,2.117907350538364e-22,,4.150434070676243e-122,0.0,1.057061367766804e-149,0.0,0.0,0.0,0.0,8.451757391881393e-41,1.4514182345003084e-217,0.0,2.430043010147715e-101,1.3478358257250378e-167,0.0,9.314104514524268e-11,0.0038449978163138778,6.166119869954438e-33,1.1655876850946585e-15,0.0,3.3114401197351793e-72,8.881072100516594e-73,7.541308404291511e-140,0.0,,0.0,1.2384611528537229e-14,3.3891741614048603e-93,1.662604031409603e-39,4.382893880469802e-81,1.5431870533175315e-58,0.15129637516176597,,3.2092310608883453e-107,2.1590260221408003e-69,0.0,1.417786191475935e-06
LUN412,2.3598014991135687e-255,4.5942621501526185e-244,,3.042766203397351e-117,0.0,1.2858221851756255e-116,1.1518368609466157e-80,,0.0,0.0,2.6418089547892812e-95,0.4183575663883653,3.918063486448222e-84,9.131361174181143e-44,,1.1986269646270874e-142,2.5735273484163478e-58,9.515247430108283e-22,0.0,6.3097507141036625e-18,4.259969041577798e-10,0.0,0.12188880032187364,0.04711864208010685,1.1750521207499623e-51,6.598895396591323e-39,0.2800171318907387,1.884789361936252e-287,2.687927309977099e-131,0.10646664300970761,1.2466589931755847e-56,4.197255339023154e-21,1.2900864724865506e-18,,7.147056998092943e-07,1.1716889379107099e-06,,8.785543683030805e-225,0.0,4.1545412976581654e-145,0.0,0.0,0.0,0.0,8.300771148623277e-36,7.441076018184728e-151,0.0,2.2839659520939493e-216,8.209615367727388e-142,0.0,0.0001517782109353515,2.409731367982788e-07,5.424275739798229e-15,1.6574961281749455e-17,0.0,5.130412154172823e-36,3.012001352701031e-91,0.0,0.0,,1.338797882355687e-201,2.8876873988091957e-06,4.008537398565048e-137,9.684859640746579e-163,1.279696380123625e-18,1.862420673566925e-18,2.2167846303630513e-14,,3.639730958651335e-103,9.832713250287556e-58,0.0,0.04127354253862751
LUN413,1.0246390859092953e-204,0.0,,7.848792064635633e-152,0.0,1.716234471627182e-108,1.4230747488307987e-154,,0.0,0.0,3.5543061137781474e-117,3.7578522996555116e-08,4.9834348238192066e-88,9.53515222259097e-69,,4.440144559564515e-156,5.052989783328542e-106,1.860906059176062e-37,0.0,2.7525224936112215e-39,0.5449773519994736,0.0,0.000936787020824268,2.7487974763591016e-07,7.46527605505347e-33,4.098246356323033e-10,1.2727706496173315e-09,4.352136788349532e-217,5.911676496802544e-127,0.0019909594137977314,3.019814451611296e-91,4.391966868615884e-15,2.5803879151814707e-06,,6.077594948838532e-16,1.8617836898213156e-29,,8.334121895520039e-160,0.0,3.3264526780561414e-142,0.0,0.0,0.0,0.0,2.37346318588983e-48,8.204970469712548e-235,0.0,6.872096899789724e-126,7.051453071526096e-207,0.0,4.544274525030088e-10,0.3647358746018868,5.431199549660485e-31,2.364020554238206e-23,0.0,1.9391969605661637e-77,2.062265055029539e-90,1.4098756975405664e-161,0.0,,9.391020404793e-312,9.870116201978543e-15,1.3734166431134676e-164,2.313781471337285e-63,1.1578518317747887e-92,1.0514262197690283e-63,0.6761751509161495,,1.8937889570354406e-123,5.253656383239648e-104,0.0,3.572406968171467e-07
LUN414,8.448449779946498e-215,0.0,,6.562526158112857e-150,0.0,1.7796579579839751e-96,2.2814388098123008e-148,,0.0,0.0,9.774882670653639e-120,5.4661186355058096e-11,5.034142213802171e-99,4.8554291754661174e-67,,2.1220722783561188e-141,1.2137295684249444e-113,1.018279110585463e-39,0.0,3.949789273848363e-34,0.016713000404487203,0.0,2.0997153631736116e-06,8.23537441070986e-09,5.632273144376173e-35,1.5711750419384133e-11,1.0826760009987744e-08,0.0,1.3055469514951266e-130,0.0007331648711784894,2.856908079083666e-91,5.549105253770452e-19,0.0003516683333049017,,4.605130838007242e-16,2.055581596590801e-23,,2.6512539820242465e-188,0.0,2.061348934559882e-143,0.0,0.0,0.0,0.0,1.6946881905275447e-47,2.122618531735925e-296,0.0,7.377874244472928e-138,2.3875861899521685e-203,0.0,3.033301466867566e-11,0.06503889893946212,1.3659710512894717e-19,9.231141690869897e-24,0.0,3.1412532474494286e-81,7.979632189104614e-92,8.634874698825867e-144,0.0,,0.0,3.890839853715875e-15,1.92856186019677e-144,6.3249565737786585e-65,3.665377686055317e-57,2.983005485837316e-58,0.03873815186952092,,5.6402850966099035e-130,4.927222320923955e-104,0.0,1.3386115913165118e-09
LUN415,1.822420939015129e-160,2.361733389144993e-305,0.0,5.9621124846559435e-124,0.0,1.4530343923867951e-103,5.824156039426669e-187,,0.0,0.0,1.0302455652170619e-107,3.2902823182932837e-14,6.919917186873909e-60,2.755430706496389e-72,,1.1671257997754204e-117,3.7351171028376645e-161,1.975263440457998e-29,0.0,9.996426657756484e-36,0.04029377247857782,0.0,4.230576877395367e-08,2.3295467558466816e-15,5.459069773968521e-22,1.0047355036945299e-05,1.0647049783291691e-11,1.1393200323464988e-253,7.172043787299024e-113,0.0009911783889589333,2.858589858469624e-80,2.0600935835325595e-17,1.191423334832738e-08,,8.516806093622016e-24,4.1890373278861205e-31,,3.9282443305000197e-104,0.0,9.646991666880206e-145,0.0,0.0,0.0,0.0,2.1752248040635608e-43,3.959964234257391e-207,0.0,3.1954365884790694e-91,1.8789415876978106e-169,0.0,1.4809989498964777e-18,0.02364696907319322,1.0868660245978833e-46,5.8300708593806436e-21,0.0,1.697588814842498e-86,3.959803654245271e-68,1.3259242115112243e-107,0.0,,0.0,9.428783227998296e-25,1.8206399331875394e-151,1.1195688887715233e-47,4.868540664873953e-102,2.82284483963469e-75,0.7111003238396556,,2.7037925335438406e-105,2.5883729852135207e-86,0.0,5.103351839575389e-12
LUN416,7.347854755992357e-229,0.0,,1.1529814534994873e-163,0.0,6.879994928053778e-116,9.465124004138266e-140,,0.0,0.0,1.6023885809034742e-143,0.0004433866926666245,2.699458431190488e-99,5.4102383267843285e-67,,4.5409684020629584e-161,3.436706287187689e-83,8.885587636159341e-38,0.0,5.987200674566524e-41,0.5971854308847033,0.0,0.21564660307295397,0.0011212183872405443,1.8495141143583101e-37,3.3023977825467666e-16,6.682805102378327e-07,7.507001098318743e-208,2.393238802293072e-146,0.09066058692628211,3.105438146772213e-93,1.7690847083750631e-16,1.6389898439198647e-06,,2.163155967622078e-11,5.503294049150602e-25,,3.598400645474895e-179,0.0,3.0870697641207614e-150,0.0,0.0,0.0,0.0,2.8718191197429885e-49,9.748955712150607e-224,0.0,5.967224259525794e-147,9.153654861969381e-203,0.0,2.2633364783236585e-06,0.06317215622303946,7.223396063716984e-23,3.2810458635620605e-22,0.0,9.7137732343501e-71,2.1691276176904643e-100,1.876904366975439e-193,0.0,,1.4343190234669727e-259,7.903835416946307e-08,3.616243072012097e-162,1.8606100215373594e-75,9.64070193255756e-94,3.799098729741817e-53,0.04781403854426744,,4.300718569201573e-132,6.568927988672625e-100,0.0,0.0008601825244757507
LUN417,1.550613005622472e-249,0.0,,5.074210981314801e-178,0.0,1.6916733770666446e-139,1.1460214582126448e-154,,0.0,0.0,3.223125183715859e-197,5.955204828399311e-06,1.99685952942378e-90,2.3321374692057647e-84,,5.002046746189496e-146,5.64029599598855e-112,5.958193070202178e-40,0.0,1.6025180943652358e-48,0.27154996699543005,0.0,0.12388414231897216,7.442195072023661e-06,8.618402432687988e-37,2.7667403487327495e-16,2.6521438990062495e-06,0.0,1.5558890495603772e-181,0.07226793896084291,2.1365019939958728e-103,5.871675139357554e-23,0.00031669488878880917,,1.1070692028777556e-13,2.806473093771566e-23,,2.2510833899692433e-169,0.0,3.538782770930755e-179,0.0,0.0,0.0,0.0,6.898952239455126e-57,1.1689058268144309e-266,0.0,3.6090810558930806e-147,2.943635023694427e-209,0.0,9.704646603740407e-11,0.006448714419531064,1.702873441315015e-19,1.0504624223140926e-25,0.0,1.929981940738431e-90,2.5171930683499253e-105,3.9960100448615677e-140,0.0,,1.0136125024412554e-283,1.834059334213342e-14,7.468330674340114e-186,9.832662131219746e-104,5.461344157301785e-96,1.0640548762325616e-55,0.005962883816635589,,1.2482267098565273e-152,1.1932921283845132e-104,0.0,5.60310111993631e-05
LUN418,2.2849615146774403e-237,1.982864067845174e-299,,2.456547918428121e-147,0.0,4.228900486651536e-94,1.0971240945533971e-113,,0.0,,5.004271667777508e-170,0.004368891456169074,1.867867275055098e-114,5.997249090419541e-57,,4.661514912764355e-147,9.305554493604413e-64,1.6636709884271545e-38,0.0,6.130786073019966e-27,0.00024013078705344596,0.0,0.05174971374741801,0.3394690117066124,1.5772937118552542e-48,2.2870115377636292e-24,0.005296852066843101,0.0,4.636369595394793e-156,0.022553335701760133,3.130339364775281e-78,8.536984496742132e-19,2.8045316951294294e-08,,3.253067528662452e-05,9.894723445598782e-13,,4.4687653790538404e-204,0.0,5.0737563186856054e-142,0.0,0.0,0.0,0.0,3.7971309901503453e-44,4.518985938394573e-244,0.0,1.2617938291003005e-149,2.496799935219636e-161,0.0,0.023338025755155815,0.0376341335113823,3.78454321670042e-08,2.344779590735993e-18,0.0,8.294712184502532e-61,7.052368220801577e-95,1.1421581237679718e-224,0.0,,6.860414578409973e-280,0.023095948481945055,9.00478839174438e-103,2.710460321737147e-94,1.0750811058575607e-42,6.0608264362154894e-33,3.831220551165051e-06,,1.867893818415735e-127,5.54625685382723e-68,0.0,0.048423062971769175
LUN419,5.040146174543182e-290,0.0,,5.916579666982828e-169,0.0,2.511407565630821e-130,9.330734841546739e-107,,0.0,,7.463914270128007e-224,0.011387943984635582,1.1027788045599945e-118,8.331882323856784e-70,,7.724186697246443e-151,2.4434362889452756e-54,3.8610913189010156e-39,0.0,2.9103201215557014e-36,9.858167899521007e-08,0.0,0.043112615611028915,0.20864940919058408,1.1298633759511948e-57,2.5519643641576265e-38,0.004146342957287932,0.0,7.19545846711382e-198,0.013615344833185591,1.604716131730613e-93,5.501602923254369e-28,1.167982880974368e-10,,0.00012119458008580081,1.6607051702285065e-12,,2.7958822146819683e-224,0.0,6.561597015754273e-167,0.0,0.0,0.0,0.0,1.9118574275912528e-51,5.857278205358058e-234,0.0,4.004395330199337e-239,3.8448258379396864e-170,0.0,0.00298749125629398,4.622217104308858e-05,3.149311217540518e-07,3.448388208274373e-24,0.0,1.0321679070946507e-65,4.703841266453334e-113,3.0979044760178857e-232,0.0,,1.093456850009847e-238,0.005584490516997448,3.703179407756705e-145,9.295927012473959e-156,5.2489318707964715e-45,1.404806274195144e-30,3.4362868376690137e-12,,1.3022018829355513e-147,4.277112930594492e-77,0.0,0.21773918854347532
LUN420,3.816841984554608e-173,2.306361905111612e-298,0.0,4.5665208048510907e-119,0.0,6.713225668326241e-78,1.1394955568575539e-141,,0.0,0.0,1.8439750820708212e-92,3.2328680702943846e-06,9.160876521689699e-58,1.343558420398704e-50,,5.136949436152893e-140,2.790749251083739e-117,2.205957903201687e-25,0.0,1.2924409537723583e-23,0.5071371851962169,0.0,0.0014144708722801215,1.6315261891254091e-06,2.059547412658065e-29,3.513113549887512e-10,5.522593499836347e-07,7.491012665324854e-222,5.031857124560017e-105,0.18186358291873034,1.9036783988537104e-62,1.0505068080264042e-08,1.4935631942635723e-08,,2.425777254891389e-14,1.839786735635261e-20,,1.0519024580164475e-135,0.0,2.977666647874989e-138,0.0,0.0,0.0,0.0,2.0233442982969413e-35,1.1386442891827635e-169,0.0,1.0311997832077205e-81,2.169439908057967e-161,0.0,9.29452884214717e-09,0.01133386263759133,1.7456662082341796e-32,7.457189682007507e-14,0.0,1.6308095679913574e-52,3.503259003364636e-70,2.0656904969107172e-169,0.0,,1.0303816737344744e-294,9.468437231198656e-12,2.0806550117474702e-109,4.924289298201626e-51,5.3122514860245754e-61,8.923600335360978e-52,0.18331088933692946,,2.5674312102990036e-92,3.1377732749128634e-68,0.0,4.3712325267544545e-05
LUN421,7.976832422603322e-66,8.187834889995524e-72,0.0,3.1042337563275325e-29,0.0,1.4538107910768204e-21,7.376791482219298e-193,,0.0,,8.651911228485118e-17,4.797486431623899e-38,8.680905356605056e-13,2.0548535118669071e-19,,3.1587358136381365e-76,7.059063158287795e-260,3.457523356171194e-07,0.0,0.04629441965392434,6.748392515209775e-22,0.0,4.550673862251305e-39,1.0853012989015081e-48,4.729855934066096e-15,4.964243576980286e-22,6.9323332220293466e-34,8.443944170953323e-284,1.6070601434734953e-37,0.013746000785094768,6.8125390184977e-19,1.620754878516477e-05,5.0783669816077446e-39,,7.377149041339256e-53,3.227003631437714e-32,,8.163045139698166e-49,0.0,1.3498233578617341e-140,0.0,0.0,0.0,0.0,2.3161685056759587e-08,9.346654504883121e-82,0.0,1.6803373353195693e-61,2.8920753919396053e-39,0.0,2.0797946241910632e-54,6.907917232203747e-35,2.053599500953095e-76,0.026440819043700395,0.0,6.591931461623914e-27,1.118571361385636e-14,2.9301648936540485e-145,0.0,,0.0,3.238270118640926e-73,1.1225389473411935e-13,2.266843302727542e-06,2.2108083144076158e-11,1.8675975769607635e-76,3.410076734625585e-23,,4.929956604950867e-29,8.718740741979523e-12,2.2805231261008837e-152,5.1327121250772166e-36
LUN422,1.42075513364352e-189,4.6173639431602954e-263,,2.9030071544211746e-119,0.0,1.6907499676449795e-82,4.236112008478184e-121,,0.0,0.0,3.922871760451557e-119,0.007589934724797531,1.0318862548563532e-79,8.364481494122734e-50,,3.6975988469163626e-113,1.8950103626313984e-74,6.249260390780136e-26,0.0,1.1652374545028498e-24,0.07070284212587122,0.0,0.15524277772518072,0.022757627519960168,5.929981303994947e-34,1.617143950795908e-19,0.003088248861968983,2.4254437211041582e-220,1.4029022326012892e-119,0.1996054005704088,1.5985251499706543e-72,1.9518474054995593e-12,1.215737551326769e-06,,1.7969965042529577e-07,1.2215868727736562e-15,,5.9624220514721365e-149,0.0,8.479887186743215e-125,0.0,0.0,0.0,0.0,5.057123314357323e-35,1.0484476998375404e-193,0.0,1.1815332667287781e-157,6.0491371529724166e-130,0.0,0.00035386432244338835,0.02499340544305319,1.4694304498259712e-12,6.704996874294318e-16,0.0,2.6621520256776382e-61,5.349528453432768e-77,1.106774137453022e-193,0.0,,1.066293952461771e-270,7.318165752291813e-05,4.398514749351912e-109,8.439112352143576e-53,1.3922017478277026e-52,6.658610735751521e-41,8.469426660103937e-05,,7.208769599538282e-104,1.7455871219717647e-66,0.0,0.004658513669039841
LUN423,1.6292944629454413e-156,5.60118049280157e-234,0.0,1.38807486402131e-103,0.0,3.617448344916015e-67,2.8270161745854265e-147,,0.0,0.0,6.616687992295572e-105,1.6012649329459811e-07,6.539838919651635e-49,7.676479255647817e-47,,4.118319280360095e-118,8.614964590925887e-134,3.5328664945928577e-22,0.0,6.947528526994303e-18,0.0633628022255076,0.0,5.228908882825282e-05,3.747807095662315e-08,5.073522478392223e-28,4.963623801004492e-11,3.511296314808011e-06,4.2166229772355536e-291,9.487578258934681e-105,0.4618637382081696,2.0966921416444597e-53,6.849011616726018e-07,1.1800454308318184e-08,,4.198043605322671e-15,1.1359475499003927e-16,,4.9484353844720425e-115,0.0,1.1824511808804037e-140,0.0,0.0,0.0,0.0,3.4907562570550495e-30,1.0247572281157279e-176,0.0,2.1222379457366368e-74,1.326653086997627e-127,0.0,1.2758747548226848e-09,0.00025606383386648693,1.1532720658724757e-28,2.012280508130349e-10,0.0,2.700155150441494e-54,1.2206771866916385e-59,7.934977198906642e-160,0.0,,0.0,4.722032382742705e-13,6.143953450962491e-75,8.081112425773939e-41,1.0853586069410026e-46,3.37843814582576e-48,0.004527184135041307,,2.201000700840337e-86,2.037470099093624e-50,0.0,3.598051176388362e-06
LUN424,5.506998982697105e-187,9.825910888029619e-272,,2.122708299364562e-119,0.0,2.6827630829040395e-83,4.75035488271076e-143,,0.0,0.0,2.97200511182425e-86,9.013370850154596e-13,3.202205790625675e-80,3.283640810704389e-61,,8.885176983172012e-122,3.7631165211326324e-117,1.421355060330656e-31,0.0,3.769736198472802e-30,0.002022930992923126,0.0,2.023489105798842e-09,2.8345255115436032e-11,1.637786892420041e-28,1.503662771148499e-10,6.191371504692215e-12,1.764016916252374e-249,4.778250156794794e-100,1.418634517871577e-06,1.7084467023408718e-83,4.8224833671511596e-17,2.6619608436302053e-05,,3.133852929221235e-18,2.450711330674017e-28,,4.995776271180793e-153,0.0,7.989103861173479e-127,0.0,0.0,0.0,0.0,8.07266545073314e-40,1.2162876402943483e-244,0.0,4.311185430078768e-183,4.046215363104283e-157,0.0,9.553495029369692e-14,0.22179713121826197,1.0746675445572884e-27,3.7766712766112416e-23,0.0,2.7244836154345185e-86,4.4985807421698905e-76,5.539776994825918e-159,0.0,,0.0,5.323378948382917e-23,8.316458538452495e-171,2.4124490419795535e-67,8.53178215278769e-60,3.8446488244013723e-62,0.12909117067681003,,2.343518471997713e-109,2.566746737209988e-99,0.0,2.1820752807029006e-11
